year,school,school_canonical_slug,conference,conference_tier,wins,losses,srs,sos,srs_rank,sos_rank
2018,Clemson,clemson,ACC,P5,15,0,26.45,5.19,1,19
2018,Syracuse,syracuse,ACC,P5,10,3,12.14,1.3,19,57
2018,North Carolina State,north-carolina-state,ACC,P5,9,4,6.8,0.49,38,62
2018,Boston College,boston-college,ACC,P5,7,5,4.61,1.78,48,51
2018,Wake Forest,wake-forest,ACC,P5,7,6,2.41,2.41,60,49
2018,Florida State,florida-state,ACC,P5,5,7,-1.67,4.92,83,24
2018,Louisville,louisville,ACC,P5,2,10,-9.84,5.41,108,18
2018,Pitt,pittsburgh,ACC,P5,7,7,5.7,6.55,44,4
2018,Georgia Tech,georgia-tech,ACC,P5,7,6,2.76,1.76,58,52
2018,Virginia,virginia,ACC,P5,8,5,7.11,-0.04,35,64
2018,Miami (FL),miami-fl,ACC,P5,7,6,6.58,1.73,40,53
2018,Virginia Tech,virginia-tech,ACC,P5,6,7,-0.37,1.55,74,56
2018,Duke,duke,ACC,P5,8,5,6.37,3.6,41,40
2018,North Carolina,north-carolina,ACC,P5,2,9,-4.75,1.7,93,54
2018,UCF,central-florida,American Athletic,G5_top,12,1,14.53,-2.78,9,85
2018,Temple,temple,American Athletic,G5_top,8,5,1.78,-2.6,64,83
2018,Cincinnati,cincinnati,American Athletic,G5_top,11,2,7.15,-3.93,34,99
2018,South Florida,south-florida,American Athletic,G5_top,7,6,-6.28,-3.74,101,93
2018,East Carolina,east-carolina,American Athletic,G5_top,3,9,-11.08,-2.41,113,80
2018,Connecticut,connecticut,American Athletic,G5_top,1,11,-18.99,-1.32,128,72
2018,Houston,houston,American Athletic,G5_top,8,5,1.18,-4.82,68,111
2018,Memphis,memphis,American Athletic,G5_top,8,6,2.27,-3.88,61,98
2018,Tulane,tulane,American Athletic,G5_top,7,6,-0.86,-2.17,79,77
2018,SMU,southern-methodist,American Athletic,G5_top,5,7,-5.38,-0.8,97,69
2018,Tulsa,tulsa,American Athletic,G5_top,3,9,-9.74,-3.74,107,94
2018,Navy,navy,American Athletic,G5_top,3,10,-7.09,0.68,102,60
2018,Oklahoma,oklahoma,Big 12,P5,12,2,18.06,6.14,4,8
2018,Texas,texas,Big 12,P5,10,4,11.15,6.3,22,7
2018,West Virginia,west-virginia,Big 12,P5,8,4,12.6,3.85,15,36
2018,Iowa State,iowa-state,Big 12,P5,8,5,7.78,4.01,28,35
2018,Baylor,baylor,Big 12,P5,7,6,3.25,3.02,53,46
2018,Texas Christian,texas-christian,Big 12,P5,7,6,3.88,4.34,50,30
2018,Oklahoma State,oklahoma-state,Big 12,P5,7,6,6.82,3.67,37,39
2018,Kansas State,kansas-state,Big 12,P5,5,7,1.39,3.47,67,42
2018,Texas Tech,texas-tech,Big 12,P5,5,7,5.09,3.76,47,37
2018,Kansas,kansas,Big 12,P5,3,9,-4.86,2.14,95,50
2018,Ohio State,ohio-state,Big Ten,P5,13,1,17.74,4.1,5,31
2018,Michigan,michigan,Big Ten,P5,10,3,16.47,5.47,7,17
2018,Penn State,penn-state,Big Ten,P5,9,4,12.32,4.86,16,25
2018,Michigan State,michigan-state,Big Ten,P5,7,6,6.01,5.08,43,22
2018,Maryland,maryland,Big Ten,P5,5,7,2.88,4.63,56,27
2018,Indiana,indiana,Big Ten,P5,5,7,2.44,5.61,59,15
2018,Rutgers,rutgers,Big Ten,P5,1,11,-9.65,4.1,106,32
2018,Northwestern,northwestern,Big Ten,P5,9,5,7.51,5.94,31,10
2018,Iowa,iowa,Big Ten,P5,9,4,13.14,3.29,13,44
2018,Wisconsin,wisconsin,Big Ten,P5,8,5,7.68,2.6,30,48
2018,Purdue,purdue,Big Ten,P5,6,7,7.04,6.51,36,5
2018,Minnesota,minnesota,Big Ten,P5,7,6,5.28,4.05,46,33
2018,Nebraska,nebraska,Big Ten,P5,4,8,3.48,4.82,52,26
2018,Illinois,illinois,Big Ten,P5,4,8,-6.05,0.79,99,58
2018,Middle Tennessee State,middle-tennessee-state,Conference USA,G5,8,6,0.65,-1.85,71,73
2018,Florida International,florida-international,Conference USA,G5,9,4,-0.53,-7.15,75,127
2018,Marshall,marshall,Conference USA,G5,9,4,0.69,-5.92,70,119
2018,Charlotte,charlotte,Conference USA,G5,5,7,-7.33,-4.24,103,103
2018,Florida Atlantic,florida-atlantic,Conference USA,G5,5,7,-2.73,-2.15,88,76
2018,Old Dominion,old-dominion,Conference USA,G5,4,8,-12.87,-6.79,117,126
2018,Western Kentucky,western-kentucky,Conference USA,G5,3,9,-14.11,-6.78,120,125
2018,UAB,alabama-birmingham,Conference USA,G5,11,3,1.99,-6.44,63,121
2018,North Texas,north-texas,Conference USA,G5,9,4,0.58,-8.42,72,129
2018,Louisiana Tech,louisiana-tech,Conference USA,G5,8,5,-4.78,-6.7,94,123
2018,Southern Mississippi,southern-mississippi,Conference USA,G5,6,5,-4.18,-7.36,91,128
2018,UTSA,texas-san-antonio,Conference USA,G5,3,9,-16.4,-4.4,126,104
2018,Rice,rice,Conference USA,G5,2,11,-19.18,-5.03,129,114
2018,UTEP,texas-el-paso,Conference USA,G5,1,11,-22.88,-8.46,130,130
2018,Liberty,liberty,FBS Independents,P5,6,6,-9.12,-6.62,104,122
2018,Massachusetts,massachusetts,FBS Independents,P5,4,8,-11.06,-2.81,112,86
2018,New Mexico State,new-mexico-state,FBS Independents,P5,3,9,-17.59,-5.84,127,117
2018,Notre Dame,notre-dame,FBS Independents,P5,12,1,17.4,5.17,6,20
2018,Army,army,FBS Independents,P5,11,2,7.27,-3.81,33,97
2018,BYU,brigham-young,FBS Independents,P5,7,6,3.07,-0.94,54,71
2018,Buffalo,buffalo,Mid-American,G5,10,4,1.57,-5.29,66,116
2018,Ohio,ohio,Mid-American,G5,9,4,4.51,-5.95,49,120
2018,Miami (OH),miami-oh,Mid-American,G5,6,6,-0.73,-2.73,78,84
2018,Akron,akron,Mid-American,G5,4,8,-11.66,-3.33,115,91
2018,Bowling Green,bowling-green-state,Mid-American,G5,3,9,-15.11,-4.11,124,101
2018,Kent State,kent-state,Mid-American,G5,2,10,-15.05,-3.64,123,92
2018,Northern Illinois,northern-illinois,Mid-American,G5,8,6,-1.92,-0.92,85,70
2018,Eastern Michigan,eastern-michigan,Mid-American,G5,7,6,-1.16,-4.85,80,112
2018,Toledo,toledo,Mid-American,G5,7,6,-0.7,-5.0,77,113
2018,Western Michigan,western-michigan,Mid-American,G5,7,6,-4.92,-3.31,96,90
2018,Ball State,ball-state,Mid-American,G5,4,8,-10.49,-4.08,110,100
2018,Central Michigan,central-michigan,Mid-American,G5,1,11,-15.76,-4.18,125,102
2018,Utah State,utah-state,Mountain West,G5_top,11,2,9.58,-5.88,26,118
2018,Boise State,boise-state,Mountain West,G5_top,10,3,8.69,-0.46,27,66
2018,Wyoming,wyoming,Mountain West,G5_top,6,6,-3.45,-2.12,90,75
2018,Air Force,air-force,Mountain West,G5_top,5,7,-1.72,-3.8,84,96
2018,Colorado State,colorado-state,Mountain West,G5_top,3,9,-12.74,-2.49,116,82
2018,New Mexico,new-mexico,Mountain West,G5_top,3,9,-11.3,-3.21,114,88
2018,Fresno State,fresno-state,Mountain West,G5_top,12,2,12.32,-3.04,17,87
2018,Nevada,nevada,Mountain West,G5_top,8,5,-1.62,-3.78,82,95
2018,Hawaii,hawaii,Mountain West,G5_top,8,6,-6.13,-4.41,100,105
2018,San Diego State,san-diego-state,Mountain West,G5_top,7,6,-3.32,-1.94,89,74
2018,Nevada-Las Vegas,nevada-las-vegas,Mountain West,G5_top,4,8,-9.98,-4.48,109,107
2018,San Jose State,san-jose-state,Mountain West,G5_top,1,11,-12.93,-0.68,118,68
2018,Washington,washington,Pac-12,P5,10,4,11.42,3.7,21,38
2018,Washington State,washington-state,Pac-12,P5,11,2,12.19,-0.04,18,65
2018,Stanford,stanford,Pac-12,P5,9,4,7.71,2.87,29,47
2018,Oregon,oregon,Pac-12,P5,9,4,6.67,-0.49,39,67
2018,California,california,Pac-12,P5,7,6,1.67,0.67,65,61
2018,Oregon State,oregon-state,Pac-12,P5,2,10,-10.86,3.56,111,41
2018,Utah,utah,Pac-12,P5,9,5,9.91,3.06,24,45
2018,Arizona State,arizona-state,Pac-12,P5,7,6,5.37,1.67,45,55
2018,Arizona,arizona,Pac-12,P5,5,7,-0.57,0.76,76,59
2018,USC,southern-california,Pac-12,P5,5,7,2.22,3.39,62,43
2018,UCLA,ucla,Pac-12,P5,3,9,-2.19,6.73,86,2
2018,Colorado,colorado,Pac-12,P5,5,7,-1.17,0.08,81,63
2018,Georgia,georgia,SEC,P5,11,3,20.69,6.33,3,6
2018,Florida,florida,SEC,P5,10,3,13.66,4.04,10,34
2018,Kentucky,kentucky,SEC,P5,10,3,12.06,4.37,20,29
2018,Missouri,missouri,SEC,P5,8,5,13.14,5.75,14,13
2018,South Carolina,south-carolina,SEC,P5,7,6,7.34,5.88,32,12
2018,Vanderbilt,vanderbilt,SEC,P5,6,7,6.25,5.09,42,21
2018,Tennessee,tennessee,SEC,P5,5,7,0.39,6.05,73,9
2018,Alabama,alabama,SEC,P5,14,1,25.29,6.63,2,3
2018,LSU,louisiana-state,SEC,P5,10,3,15.2,5.67,8,14
2018,Texas A&M,texas-am,SEC,P5,9,4,13.61,7.15,11,1
2018,Mississippi State,mississippi-state,SEC,P5,8,5,13.24,5.93,12,11
2018,Auburn,auburn,SEC,P5,8,5,10.76,5.6,23,16
2018,Ole Miss,mississippi,SEC,P5,5,7,2.81,4.39,57,28
2018,Arkansas,arkansas,SEC,P5,2,10,-4.63,4.96,92,23
2018,Appalachian State,appalachian-state,Sun Belt,G5_top,11,2,9.76,-4.78,25,110
2018,Troy,troy,Sun Belt,G5_top,10,3,3.05,-4.64,55,108
2018,Georgia Southern,georgia-southern,Sun Belt,G5_top,10,3,3.8,-5.05,51,115
2018,Coastal Carolina,coastal-carolina,Sun Belt,G5_top,5,7,-9.17,-3.25,105,89
2018,Georgia State,georgia-state,Sun Belt,G5_top,2,10,-14.41,-2.41,121,81
2018,Arkansas State,arkansas-state,Sun Belt,G5_top,8,5,0.92,-4.69,69,109
2018,Louisiana,louisiana-lafayette,Sun Belt,G5_top,7,7,-2.46,-2.32,87,78
2018,Louisiana-Monroe,louisiana-monroe,Sun Belt,G5_top,6,6,-5.5,-4.42,98,106
2018,South Alabama,south-alabama,Sun Belt,G5_top,3,9,-13.56,-2.39,119,79
2018,Texas State,texas-state,Sun Belt,G5_top,3,9,-14.5,-6.75,122,124
