year,school,school_canonical_slug,conference,conference_tier,wins,losses,srs,sos,srs_rank,sos_rank
2024,Clemson,clemson,ACC,P5,10,4,13.25,4.68,14,32
2024,SMU,southern-methodist,ACC,P5,11,3,14.74,3.31,12,37
2024,Miami (FL),miami-fl,ACC,P5,10,2,15.95,1.7,10,58
2024,Duke,duke,ACC,P5,9,3,5.41,0.41,45,67
2024,Syracuse,syracuse,ACC,P5,9,3,7.47,3.14,38,43
2024,Louisville,louisville,ACC,P5,8,4,13.99,5.15,13,27
2024,Georgia Tech,georgia-tech,ACC,P5,7,5,7.51,5.35,37,22
2024,Boston College,boston-college,ACC,P5,7,5,6.06,3.06,42,44
2024,Virginia Tech,virginia-tech,ACC,P5,6,6,11.75,5.75,19,16
2024,Pitt,pittsburgh,ACC,P5,7,5,4.52,1.94,53,56
2024,North Carolina,north-carolina,ACC,P5,6,6,2.93,0.18,58,69
2024,North Carolina State,north-carolina-state,ACC,P5,6,6,0.69,1.27,73,62
2024,Virginia,virginia,ACC,P5,5,7,-0.21,5.04,75,28
2024,California,california,ACC,P5,6,7,1.93,0.7,65,66
2024,Wake Forest,wake-forest,ACC,P5,4,8,-2.5,2.91,87,45
2024,Stanford,stanford,ACC,P5,3,9,-3.75,5.41,93,20
2024,Florida State,florida-state,ACC,P5,2,10,-4.15,7.19,96,5
2024,Army,army,American Athletic,G5_top,11,2,8.3,-4.54,34,105
2024,Tulane,tulane,American Athletic,G5_top,9,5,6.06,-0.87,43,73
2024,Memphis,memphis,American Athletic,G5_top,11,2,4.81,-5.26,51,114
2024,Navy,navy,American Athletic,G5_top,9,3,7.67,-2.49,36,87
2024,East Carolina,east-carolina,American Athletic,G5_top,7,5,-2.83,-5.58,89,116
2024,South Florida,south-florida,American Athletic,G5_top,7,6,-2.11,-3.49,83,96
2024,UTSA,texas-san-antonio,American Athletic,G5_top,7,6,-1.28,-4.97,80,111
2024,Charlotte,charlotte,American Athletic,G5_top,5,7,-8.31,-1.06,113,76
2024,North Texas,north-texas,American Athletic,G5_top,6,6,-3.77,-4.36,94,103
2024,Rice,rice,American Athletic,G5_top,4,8,-7.76,-1.59,110,79
2024,Temple,temple,American Athletic,G5_top,3,9,-13.04,-1.96,125,82
2024,UAB,alabama-birmingham,American Athletic,G5_top,3,9,-9.35,-2.51,116,88
2024,Florida Atlantic,florida-atlantic,American Athletic,G5_top,3,9,-11.83,-6.08,124,121
2024,Tulsa,tulsa,American Athletic,G5_top,3,9,-17.24,-6.41,128,123
2024,Arizona State,arizona-state,Big 12,P5,11,2,11.97,2.12,16,54
2024,Colorado,colorado,Big 12,P5,9,3,10.43,1.01,25,65
2024,Cincinnati,cincinnati,Big 12,P5,5,7,2.36,3.2,63,42
2024,Houston,houston,Big 12,P5,4,8,-2.8,4.87,88,29
2024,Utah,utah,Big 12,P5,5,7,1.72,1.72,66,57
2024,Arizona,arizona,Big 12,P5,4,8,-4.8,2.04,101,55
2024,UCF,central-florida,Big 12,P5,4,8,2.17,3.34,64,36
2024,BYU,brigham-young,Big 12,P5,10,2,11.86,1.11,17,63
2024,Iowa State,iowa-state,Big 12,P5,10,3,10.16,2.31,26,52
2024,Baylor,baylor,Big 12,P5,8,4,8.79,1.29,31,61
2024,Texas Christian,texas-christian,Big 12,P5,8,4,5.28,0.37,46,68
2024,Texas Tech,texas-tech,Big 12,P5,8,4,3.72,1.55,54,60
2024,Kansas State,kansas-state,Big 12,P5,8,4,9.87,2.37,27,51
2024,West Virginia,west-virginia,Big 12,P5,6,7,0.92,3.3,70,39
2024,Kansas,kansas,Big 12,P5,5,7,6.24,5.4,40,21
2024,Oklahoma State,oklahoma-state,Big 12,P5,3,9,-4.85,2.73,102,48
2024,Oregon,oregon,Big Ten,P5,13,0,20.85,4.0,3,34
2024,Penn State,penn-state,Big Ten,P5,12,2,19.08,5.3,5,23
2024,Indiana,indiana,Big Ten,P5,11,2,15.95,1.56,11,59
2024,Ohio State,ohio-state,Big Ten,P5,11,2,22.66,6.12,1,13
2024,Illinois,illinois,Big Ten,P5,9,3,9.39,3.31,29,38
2024,Iowa,iowa,Big Ten,P5,8,4,11.25,2.67,22,49
2024,Michigan,michigan,Big Ten,P5,7,5,9.32,8.4,30,2
2024,Minnesota,minnesota,Big Ten,P5,7,5,9.46,3.96,28,35
2024,Rutgers,rutgers,Big Ten,P5,7,5,6.08,2.75,41,47
2024,USC,southern-california,Big Ten,P5,6,6,10.44,7.44,24,4
2024,Washington,washington,Big Ten,P5,6,6,5.03,5.62,49,18
2024,Nebraska,nebraska,Big Ten,P5,6,6,8.33,4.16,33,33
2024,Michigan State,michigan-state,Big Ten,P5,5,7,-0.76,5.24,77,25
2024,UCLA,ucla,Big Ten,P5,5,7,3.33,9.08,56,1
2024,Wisconsin,wisconsin,Big Ten,P5,5,7,3.56,5.81,55,15
2024,Northwestern,northwestern,Big Ten,P5,4,8,-2.17,4.75,84,31
2024,Maryland,maryland,Big Ten,P5,4,8,-0.93,5.82,78,14
2024,Purdue,purdue,Big Ten,P5,1,11,-6.78,7.89,105,3
2024,Jacksonville State,jacksonville-state,Conference USA,G5,9,5,-1.63,-7.56,81,129
2024,Sam Houston,sam-houston-state,Conference USA,G5,10,3,-1.97,-7.28,82,126
2024,Western Kentucky,western-kentucky,Conference USA,G5,8,6,-3.15,-6.3,91,122
2024,Liberty,liberty,Conference USA,G5,8,3,-4.37,-11.64,99,134
2024,Louisiana Tech,louisiana-tech,Conference USA,G5,5,7,-9.99,-10.32,118,133
2024,Florida International,florida-international,Conference USA,G5,4,8,-11.76,-9.84,123,132
2024,UTEP,texas-el-paso,Conference USA,G5,3,9,-17.26,-7.51,129,128
2024,Middle Tennessee State,middle-tennessee-state,Conference USA,G5,3,9,-19.69,-6.52,133,125
2024,New Mexico State,new-mexico-state,Conference USA,G5,3,9,-17.79,-7.71,130,131
2024,Kennesaw State,kennesaw-state,Conference USA,G5,2,10,-19.54,-7.62,132,130
2024,Notre Dame,notre-dame,FBS Independents,P5,12,1,21.5,4.81,2,30
2024,Connecticut,connecticut,FBS Independents,P5,8,4,-1.02,-6.43,79,124
2024,Washington State,washington-state,FBS Independents,P5,8,4,1.28,-5.13,67,113
2024,Oregon State,oregon-state,FBS Independents,P5,5,7,-4.6,-1.44,100,77
2024,Massachusetts,massachusetts,FBS Independents,P5,2,10,-13.26,-2.51,126,89
2024,Ohio,ohio,Mid-American,G5,11,3,5.04,-4.96,48,110
2024,Miami (OH),miami-oh,Mid-American,G5,8,5,1.27,-2.34,68,86
2024,Buffalo,buffalo,Mid-American,G5,8,4,-2.43,-6.01,86,120
2024,Bowling Green,bowling-green-state,Mid-American,G5,7,5,2.53,-3.47,62,94
2024,Western Michigan,western-michigan,Mid-American,G5,6,7,-4.32,-3.48,98,95
2024,Northern Illinois,northern-illinois,Mid-American,G5,8,5,0.96,-3.58,69,97
2024,Toledo,toledo,Mid-American,G5,7,5,-0.7,-4.87,76,109
2024,Akron,akron,Mid-American,G5,4,8,-7.52,-0.27,108,70
2024,Eastern Michigan,eastern-michigan,Mid-American,G5,5,7,-8.88,-5.8,115,117
2024,Central Michigan,central-michigan,Mid-American,G5,4,8,-10.83,-4.16,120,100
2024,Ball State,ball-state,Mid-American,G5,3,9,-11.04,-1.95,121,81
2024,Kent State,kent-state,Mid-American,G5,0,12,-21.06,-0.81,134,71
2024,Boise State,boise-state,Mountain West,G5_top,12,1,11.86,-2.76,18,90
2024,Nevada-Las Vegas,nevada-las-vegas,Mountain West,G5_top,11,3,8.13,-2.23,35,85
2024,Colorado State,colorado-state,Mountain West,G5_top,8,4,-2.25,-5.34,85,115
2024,Fresno State,fresno-state,Mountain West,G5_top,6,7,-3.29,-4.22,92,101
2024,San Jose State,san-jose-state,Mountain West,G5_top,7,6,-3.99,-4.61,95,106
2024,Air Force,air-force,Mountain West,G5_top,5,7,-8.06,-4.31,112,102
2024,Hawaii,hawaii,Mountain West,G5_top,5,7,-7.25,-5.0,107,112
2024,New Mexico,new-mexico,Mountain West,G5_top,5,7,-11.56,-7.39,122,127
2024,Utah State,utah-state,Mountain West,G5_top,4,8,-8.48,-3.64,114,99
2024,San Diego State,san-diego-state,Mountain West,G5_top,3,9,-13.28,-4.78,127,108
2024,Wyoming,wyoming,Mountain West,G5_top,3,9,-10.63,-2.8,119,91
2024,Nevada,nevada,Mountain West,G5_top,3,10,-7.77,-0.85,111,72
2024,Georgia,georgia,SEC,P5,11,2,17.56,6.87,6,9
2024,Texas,texas,SEC,P5,12,2,20.33,6.26,4,12
2024,Tennessee,tennessee,SEC,P5,10,3,11.18,2.18,23,53
2024,Alabama,alabama,SEC,P5,9,3,16.66,5.24,7,26
2024,Missouri,missouri,SEC,P5,9,3,8.76,2.84,32,46
2024,Ole Miss,mississippi,SEC,P5,9,3,16.14,2.39,8,50
2024,South Carolina,south-carolina,SEC,P5,9,3,16.01,5.68,9,17
2024,LSU,louisiana-state,SEC,P5,8,4,12.98,6.98,15,7
2024,Texas A&M,texas-am,SEC,P5,8,4,11.34,5.25,20,24
2024,Florida,florida,SEC,P5,8,5,11.26,6.96,21,8
2024,Arkansas,arkansas,SEC,P5,6,6,4.61,3.28,52,41
2024,Vanderbilt,vanderbilt,SEC,P5,6,6,5.72,5.47,44,19
2024,Oklahoma,oklahoma,SEC,P5,6,6,6.59,6.51,39,11
2024,Auburn,auburn,SEC,P5,5,7,4.95,3.29,50,40
2024,Kentucky,kentucky,SEC,P5,4,8,3.01,7.01,57,6
2024,Mississippi State,mississippi-state,SEC,P5,2,10,-3.0,6.67,90,10
2024,Marshall,marshall,Sun Belt,G5_top,10,3,5.16,-2.07,47,83
2024,Georgia Southern,georgia-southern,Sun Belt,G5_top,8,5,0.92,-1.47,71,78
2024,James Madison,james-madison,Sun Belt,G5_top,9,4,2.84,-5.93,59,119
2024,Old Dominion,old-dominion,Sun Belt,G5_top,5,7,0.36,1.03,74,64
2024,Coastal Carolina,coastal-carolina,Sun Belt,G5_top,6,7,-5.68,-3.45,103,93
2024,Appalachian State,appalachian-state,Sun Belt,G5_top,5,6,-4.31,-1.03,97,75
2024,Georgia State,georgia-state,Sun Belt,G5_top,3,9,-9.83,-0.99,117,74
2024,Louisiana,louisiana-lafayette,Sun Belt,G5_top,10,3,2.78,-5.84,60,118
2024,Arkansas State,arkansas-state,Sun Belt,G5_top,7,5,-7.04,-4.38,106,104
2024,Texas State,texas-state,Sun Belt,G5_top,7,5,2.77,-4.65,61,107
2024,South Alabama,south-alabama,Sun Belt,G5_top,7,6,0.8,-3.58,72,98
2024,Louisiana-Monroe,louisiana-monroe,Sun Belt,G5_top,5,7,-6.03,-1.86,104,80
2024,Troy,troy,Sun Belt,G5_top,4,8,-7.52,-3.44,109,92
2024,Southern Mississippi,southern-mississippi,Sun Belt,G5_top,1,11,-18.93,-2.18,131,84
