year,school,school_canonical_slug,conference,conference_tier,wins,losses,srs,sos,srs_rank,sos_rank
2021,Miami (OH),miami-oh,Mid-American,G5,7,6,-0.49,-4.42,77,114
2021,Ohio,ohio,Mid-American,G5,3,9,-12.73,-5.48,121,122
2021,Bowling Green,bowling-green-state,Mid-American,G5,4,8,-12.0,-4.83,116,120
2021,Buffalo,buffalo,Mid-American,G5,4,8,-9.41,-5.58,109,124
2021,Akron,akron,Mid-American,G5,2,10,-16.82,-4.41,127,113
2021,Northern Illinois,northern-illinois,Mid-American,G5,9,5,-1.18,-3.04,80,97
2021,Central Michigan,central-michigan,Mid-American,G5,9,4,1.35,-4.57,68,116
2021,Toledo,toledo,Mid-American,G5,7,6,0.28,-6.34,72,129
2021,Western Michigan,western-michigan,Mid-American,G5,8,5,1.08,-2.62,69,93
2021,Eastern Michigan,eastern-michigan,Mid-American,G5,7,6,-3.88,-4.8,89,118
2021,Ball State,ball-state,Mid-American,G5,6,7,-5.56,-2.56,97,90
2021,Utah State,utah-state,Mountain West,G5_top,11,3,5.17,-3.04,44,98
2021,Air Force,air-force,Mountain West,G5_top,10,3,8.7,-1.84,28,79
2021,Boise State,boise-state,Mountain West,G5_top,7,5,8.85,2.02,26,47
2021,Wyoming,wyoming,Mountain West,G5_top,7,6,-3.14,-4.52,87,115
2021,Colorado State,colorado-state,Mountain West,G5_top,3,9,-6.57,-2.16,102,86
2021,New Mexico,new-mexico,Mountain West,G5_top,3,9,-14.33,-1.08,124,73
2021,San Diego State,san-diego-state,Mountain West,G5_top,12,2,6.38,-2.48,38,89
2021,Fresno State,fresno-state,Mountain West,G5_top,10,3,4.88,-3.89,48,106
2021,Nevada,nevada,Mountain West,G5_top,8,5,3.47,-1.99,57,81
2021,Hawaii,hawaii,Mountain West,G5_top,6,7,-5.19,-3.58,95,105
2021,San Jose State,san-jose-state,Mountain West,G5_top,5,7,-9.11,-3.19,108,100
2021,Nevada-Las Vegas,nevada-las-vegas,Mountain West,G5_top,2,10,-9.02,0.32,107,62
2021,Oregon,oregon,Pac-12,P5,10,4,6.22,1.93,40,48
2021,Washington State,washington-state,Pac-12,P5,7,6,3.05,-0.02,60,66
2021,Oregon State,oregon-state,Pac-12,P5,7,6,4.16,0.09,51,65
2021,California,california,Pac-12,P5,5,7,-1.32,-2.07,82,83
2021,Washington,washington,Pac-12,P5,4,8,-4.65,-0.9,91,72
2021,Stanford,stanford,Pac-12,P5,3,9,-5.79,3.72,100,24
2021,Utah,utah,Pac-12,P5,10,4,12.26,1.62,12,52
2021,UCLA,ucla,Pac-12,P5,8,4,7.25,-0.25,34,67
2021,Arizona State,arizona-state,Pac-12,P5,8,5,6.49,-0.74,37,69
2021,Colorado,colorado,Pac-12,P5,4,8,-6.6,1.65,103,51
2021,USC,southern-california,Pac-12,P5,4,8,-1.7,1.8,85,49
2021,Arizona,arizona,Pac-12,P5,1,11,-12.4,1.44,119,54
2021,Georgia,georgia,SEC,P5,14,1,24.62,5.62,1,8
2021,Kentucky,kentucky,SEC,P5,10,3,8.73,0.5,27,59
2021,Tennessee,tennessee,SEC,P5,7,6,7.97,3.5,31,28
2021,South Carolina,south-carolina,SEC,P5,7,6,2.08,3.31,65,31
2021,Missouri,missouri,SEC,P5,6,7,0.37,3.22,71,34
2021,Florida,florida,SEC,P5,6,7,4.37,2.14,50,46
2021,Vanderbilt,vanderbilt,SEC,P5,2,10,-12.61,1.3,120,55
2021,Alabama,alabama,SEC,P5,13,2,19.62,5.69,3,7
2021,Ole Miss,mississippi,SEC,P5,10,3,11.43,4.05,16,21
2021,Arkansas,arkansas,SEC,P5,9,4,11.54,4.62,14,15
2021,Texas A&M,texas-am,SEC,P5,8,4,10.77,1.27,19,56
2021,Mississippi State,mississippi-state,SEC,P5,7,6,5.01,3.48,47,29
2021,Auburn,auburn,SEC,P5,6,7,6.66,5.73,36,6
2021,LSU,louisiana-state,SEC,P5,6,7,4.74,5.28,49,11
2021,Appalachian State,appalachian-state,Sun Belt,G5_top,10,4,7.28,-2.43,33,88
2021,Coastal Carolina,coastal-carolina,Sun Belt,G5_top,11,2,3.98,-8.94,54,130
2021,Georgia State,georgia-state,Sun Belt,G5_top,8,5,-0.83,-2.98,78,96
2021,Troy,troy,Sun Belt,G5_top,5,7,-7.53,-4.03,104,110
2021,Georgia Southern,georgia-southern,Sun Belt,G5_top,3,9,-12.01,-2.34,117,87
2021,Louisiana,louisiana-lafayette,Sun Belt,G5_top,13,1,6.32,-4.82,39,119
2021,Texas State,texas-state,Sun Belt,G5_top,4,8,-12.12,-5.7,118,126
2021,South Alabama,south-alabama,Sun Belt,G5_top,5,7,-6.56,-6.06,101,128
2021,Louisiana-Monroe,louisiana-monroe,Sun Belt,G5_top,4,8,-9.82,-1.99,111,82
2021,Arkansas State,arkansas-state,Sun Belt,G5_top,2,10,-14.3,-3.97,123,108
