year,school,school_canonical_slug,conference,conference_tier,wins,losses,srs,sos,srs_rank,sos_rank
2025,Boston College,boston-college,ACC,P5,0,0,,,,
2025,California,california,ACC,P5,0,0,,,,
2025,Clemson,clemson,ACC,P5,0,0,,,,
2025,Duke,duke,ACC,P5,0,0,,,,
2025,Florida State,florida-state,ACC,P5,0,0,,,,
2025,Georgia Tech,georgia-tech,ACC,P5,0,0,,,,
2025,Louisville,louisville,ACC,P5,0,0,,,,
2025,Miami (FL),miami-fl,ACC,P5,0,0,,,,
2025,North Carolina,north-carolina,ACC,P5,0,0,,,,
2025,North Carolina State,north-carolina-state,ACC,P5,0,0,,,,
2025,Pitt,pittsburgh,ACC,P5,0,0,,,,
2025,SMU,southern-methodist,ACC,P5,0,0,,,,
2025,Stanford,stanford,ACC,P5,0,0,,,,
2025,Syracuse,syracuse,ACC,P5,0,0,,,,
2025,Virginia,virginia,ACC,P5,0,0,,,,
2025,Virginia Tech,virginia-tech,ACC,P5,0,0,,,,
2025,Wake Forest,wake-forest,ACC,P5,0,0,,,,
2025,Army,army,American Athletic,G5_top,0,0,,,,
2025,Charlotte,charlotte,American Athletic,G5_top,0,0,,,,
2025,East Carolina,east-carolina,American Athletic,G5_top,0,0,,,,
2025,Florida Atlantic,florida-atlantic,American Athletic,G5_top,0,0,,,,
2025,Memphis,memphis,American Athletic,G5_top,0,0,,,,
2025,Navy,navy,American Athletic,G5_top,0,0,,,,
2025,North Texas,north-texas,American Athletic,G5_top,0,0,,,,
2025,Rice,rice,American Athletic,G5_top,0,0,,,,
2025,South Florida,south-florida,American Athletic,G5_top,0,0,,,,
2025,Temple,temple,American Athletic,G5_top,0,0,,,,
2025,Tulane,tulane,American Athletic,G5_top,0,0,,,,
2025,Tulsa,tulsa,American Athletic,G5_top,0,0,,,,
2025,UAB,alabama-birmingham,American Athletic,G5_top,0,0,,,,
2025,UTSA,texas-san-antonio,American Athletic,G5_top,0,0,,,,
2025,Arizona,arizona,Big 12,P5,0,0,,,,
2025,Arizona State,arizona-state,Big 12,P5,0,0,,,,
2025,Cincinnati,cincinnati,Big 12,P5,0,0,,,,
2025,Colorado,colorado,Big 12,P5,0,0,,,,
2025,Houston,houston,Big 12,P5,0,0,,,,
2025,UCF,central-florida,Big 12,P5,0,0,,,,
2025,Utah,utah,Big 12,P5,0,0,,,,
2025,Baylor,baylor,Big 12,P5,0,0,,,,
2025,BYU,brigham-young,Big 12,P5,0,0,,,,
2025,Iowa State,iowa-state,Big 12,P5,0,0,,,,
2025,Kansas,kansas,Big 12,P5,0,0,,,,
2025,Kansas State,kansas-state,Big 12,P5,0,0,,,,
2025,Oklahoma State,oklahoma-state,Big 12,P5,0,0,,,,
2025,Texas Christian,texas-christian,Big 12,P5,0,0,,,,
2025,Texas Tech,texas-tech,Big 12,P5,0,0,,,,
2025,West Virginia,west-virginia,Big 12,P5,0,0,,,,
2025,Illinois,illinois,Big Ten,P5,0,0,,,,
2025,Indiana,indiana,Big Ten,P5,0,0,,,,
2025,Iowa,iowa,Big Ten,P5,0,0,,,,
2025,Maryland,maryland,Big Ten,P5,0,0,,,,
