year,school,school_canonical_slug,conference,conference_tier,wins,losses,srs,sos,srs_rank,sos_rank
2004,UCLA,ucla,Pac-10,P5,6,6,9.61,6.2,25,14
2004,Oregon,oregon,Pac-10,P5,5,6,4.6,5.42,43,19
2004,Washington State,washington-state,Pac-10,P5,5,6,2.67,5.39,51,20
2004,Stanford,stanford,Pac-10,P5,4,7,6.27,7.37,31,9
2004,Arizona,arizona,Pac-10,P5,3,8,0.37,8.74,66,4
2004,Washington,washington,Pac-10,P5,1,10,-6.27,7.64,83,6
2004,Tennessee,tennessee,SEC,P5,10,3,11.69,5.0,21,26
2004,Georgia,georgia,SEC,P5,10,2,12.66,3.33,16,43
2004,Florida,florida,SEC,P5,7,5,9.58,2.67,26,46
2004,South Carolina,south-carolina,SEC,P5,6,5,3.85,2.48,47,47
2004,Kentucky,kentucky,SEC,P5,2,9,-7.26,4.38,89,31
2004,Vanderbilt,vanderbilt,SEC,P5,2,9,-7.28,0.63,90,66
2004,Auburn,auburn,SEC,P5,13,0,19.86,1.94,5,55
2004,LSU,louisiana-state,SEC,P5,9,3,11.89,3.98,19,39
2004,Alabama,alabama,SEC,P5,6,6,5.77,0.68,34,63
2004,Arkansas,arkansas,SEC,P5,5,6,6.58,4.94,29,27
2004,Ole Miss,mississippi,SEC,P5,4,7,-2.17,2.93,76,44
2004,Mississippi State,mississippi-state,SEC,P5,3,8,-6.97,0.67,86,65
2004,North Texas,north-texas,Sun Belt,G5_top,7,5,-6.9,-6.82,85,104
2004,Troy,troy,Sun Belt,G5_top,7,5,-0.47,-5.97,71,102
2004,New Mexico State,new-mexico-state,Sun Belt,G5_top,5,6,-5.95,-3.32,82,90
2004,Louisiana-Monroe,louisiana-monroe,Sun Belt,G5_top,5,6,-13.4,-7.22,107,106
2004,Florida Atlantic,florida-atlantic,Sun Belt,G5_top,9,3,-6.99,-13.08,87,119
2004,Middle Tennessee State,middle-tennessee-state,Sun Belt,G5_top,5,6,-9.19,-8.64,99,111
2004,Arkansas State,arkansas-state,Sun Belt,G5_top,3,8,-16.05,-5.77,112,99
2004,Louisiana,louisiana-lafayette,Sun Belt,G5_top,4,7,-13.67,-9.94,108,116
2004,Utah State,utah-state,Sun Belt,G5_top,3,8,-14.55,-4.09,110,91
2004,Idaho,idaho,Sun Belt,G5_top,3,9,-17.61,-5.78,115,100
2004,Florida International,florida-international,Sun Belt,G5_top,3,7,-22.45,-15.85,120,120
2004,Boise State,boise-state,WAC,G5,11,1,14.04,-0.96,13,72
2004,UTEP,texas-el-paso,WAC,G5,8,4,5.65,-1.93,36,80
2004,Fresno State,fresno-state,WAC,G5,9,3,9.55,-2.87,27,89
2004,Louisiana Tech,louisiana-tech,WAC,G5,6,6,0.0,2.33,69,50
2004,Hawaii,hawaii,WAC,G5,8,5,0.56,-2.67,64,87
2004,Nevada,nevada,WAC,G5,5,7,-9.93,-5.85,101,101
2004,Tulsa,tulsa,WAC,G5,4,8,-7.57,-2.32,93,82
2004,SMU,southern-methodist,WAC,G5,3,8,-10.95,0.68,102,64
2004,Rice,rice,WAC,G5,3,8,-9.31,-1.22,100,75
2004,San Jose State,san-jose-state,WAC,G5,2,9,-14.39,-2.48,109,84
