year,school,school_canonical_slug,conference,conference_tier,wins,losses,srs,sos,srs_rank,sos_rank
2009,Marshall,marshall,Conference USA,G5,7,6,-3.35,-2.88,79,87
2009,UAB,alabama-birmingham,Conference USA,G5,5,7,-5.75,-2.67,91,86
2009,Memphis,memphis,Conference USA,G5,2,10,-12.06,-0.81,107,68
2009,Houston,houston,Conference USA,G5,10,4,4.21,-3.07,48,88
2009,SMU,southern-methodist,Conference USA,G5,8,5,-3.09,-4.09,78,93
2009,Tulsa,tulsa,Conference USA,G5,5,7,-4.25,-4.5,84,99
2009,UTEP,texas-el-paso,Conference USA,G5,4,8,-7.21,-5.04,95,103
2009,Rice,rice,Conference USA,G5,2,10,-16.33,-0.91,116,70
2009,Tulane,tulane,Conference USA,G5,3,9,-16.23,-3.23,115,89
2009,Navy,navy,FBS Independents,P5,10,4,4.87,-2.63,44,85
2009,Notre Dame,notre-dame,FBS Independents,P5,6,6,6.49,3.65,38,24
2009,Army,army,FBS Independents,P5,5,7,-12.59,-6.59,108,115
2009,Temple,temple,Mid-American,G5,9,4,-2.36,-8.29,74,119
2009,Ohio,ohio,Mid-American,G5,9,5,-1.89,-6.18,71,112
2009,Bowling Green,bowling-green-state,Mid-American,G5,7,6,-2.34,-4.65,73,100
2009,Kent State,kent-state,Mid-American,G5,5,7,-10.69,-7.77,104,118
2009,Buffalo,buffalo,Mid-American,G5,5,7,-6.75,-5.58,93,108
2009,Akron,akron,Mid-American,G5,3,9,-14.65,-4.99,111,102
2009,Miami (OH),miami-oh,Mid-American,G5,1,11,-16.98,-1.39,117,75
2009,Central Michigan,central-michigan,Mid-American,G5,12,2,4.76,-6.38,45,114
2009,Northern Illinois,northern-illinois,Mid-American,G5,7,6,-4.24,-7.54,83,117
2009,Western Michigan,western-michigan,Mid-American,G5,5,7,-10.53,-8.78,103,120
2009,Toledo,toledo,Mid-American,G5,5,7,-11.29,-5.79,106,109
2009,Ball State,ball-state,Mid-American,G5,2,10,-15.38,-7.05,113,116
2009,Eastern Michigan,eastern-michigan,Mid-American,G5,0,12,-22.89,-5.48,120,107
2009,Texas Christian,texas-christian,Mountain West,G5_top,12,1,17.05,-1.33,5,74
2009,BYU,brigham-young,Mountain West,G5_top,11,2,9.67,-0.56,24,65
2009,Utah,utah,Mountain West,G5_top,10,3,7.28,-1.18,34,73
2009,Air Force,air-force,Mountain West,G5_top,8,5,6.57,-2.28,37,80
2009,Wyoming,wyoming,Mountain West,G5_top,7,6,-4.53,-0.53,86,64
2009,Nevada-Las Vegas,nevada-las-vegas,Mountain West,G5_top,5,7,-5.61,-0.95,89,71
2009,San Diego State,san-diego-state,Mountain West,G5_top,4,8,-7.79,-2.54,96,84
2009,New Mexico,new-mexico,Mountain West,G5_top,1,11,-15.8,0.45,114,57
2009,Colorado State,colorado-state,Mountain West,G5_top,3,9,-9.14,-1.39,99,76
2009,Oregon,oregon,Pac-10,P5,10,3,15.48,5.33,6,11
2009,Arizona,arizona,Pac-10,P5,8,5,6.98,3.91,36,23
2009,Oregon State,oregon-state,Pac-10,P5,8,5,8.47,3.17,28,29
2009,Stanford,stanford,Pac-10,P5,8,5,10.88,3.42,20,27
2009,USC,southern-california,Pac-10,P5,9,4,9.11,3.95,25,22
2009,California,california,Pac-10,P5,8,5,4.28,2.13,47,48
2009,Washington,washington,Pac-10,P5,5,7,3.61,4.94,51,12
2009,UCLA,ucla,Pac-10,P5,7,6,3.8,3.26,49,28
2009,Arizona State,arizona-state,Pac-10,P5,4,8,0.71,2.63,62,39
2009,Washington State,washington-state,Pac-10,P5,1,11,-14.87,4.88,112,13
2009,Florida,florida,SEC,P5,13,1,21.15,5.43,2,8
2009,Georgia,georgia,SEC,P5,8,5,9.06,6.36,26,3
2009,Tennessee,tennessee,SEC,P5,7,6,8.94,5.48,27,6
2009,Kentucky,kentucky,SEC,P5,7,6,6.03,3.56,41,25
2009,South Carolina,south-carolina,SEC,P5,7,6,7.1,6.17,35,4
2009,Vanderbilt,vanderbilt,SEC,P5,2,10,-5.11,4.14,88,20
2009,Alabama,alabama,SEC,P5,14,0,23.69,6.62,1,2
2009,LSU,louisiana-state,SEC,P5,9,4,12.7,6.0,15,5
2009,Ole Miss,mississippi,SEC,P5,9,4,11.5,2.5,18,41
2009,Arkansas,arkansas,SEC,P5,8,5,13.14,5.45,13,7
2009,Auburn,auburn,SEC,P5,8,5,10.26,4.8,23,16
2009,Mississippi State,mississippi-state,SEC,P5,5,7,5.76,7.93,42,1
2009,Troy,troy,Sun Belt,G5_top,9,4,2.73,-3.97,54,92
2009,Middle Tennessee State,middle-tennessee-state,Sun Belt,G5_top,10,3,1.1,-6.36,59,113
2009,Louisiana-Monroe,louisiana-monroe,Sun Belt,G5_top,6,6,-8.15,-5.15,97,104
2009,Florida Atlantic,florida-atlantic,Sun Belt,G5_top,5,7,-9.74,-5.15,102,105
2009,Louisiana,louisiana-lafayette,Sun Belt,G5_top,6,6,-9.68,-5.35,101,106
2009,Arkansas State,arkansas-state,Sun Belt,G5_top,4,8,-9.63,-5.8,100,110
2009,Florida International,florida-international,Sun Belt,G5_top,3,9,-11.15,-2.4,105,82
2009,North Texas,north-texas,Sun Belt,G5_top,2,10,-14.38,-5.97,109,111
2009,Western Kentucky,western-kentucky,Sun Belt,G5_top,0,12,-20.88,-4.88,119,101
2009,Boise State,boise-state,WAC,G5,14,0,13.5,-4.28,11,97
2009,Nevada,nevada,WAC,G5,8,5,2.19,-3.66,56,91
2009,Fresno State,fresno-state,WAC,G5,8,5,1.34,-3.27,58,90
2009,Idaho,idaho,WAC,G5,8,5,-4.73,-4.11,87,94
2009,Hawaii,hawaii,WAC,G5,6,7,-8.2,-4.2,98,96
2009,Louisiana Tech,louisiana-tech,WAC,G5,4,8,-2.97,-2.05,76,78
2009,Utah State,utah-state,WAC,G5,4,8,-6.85,-2.35,94,81
2009,New Mexico State,new-mexico-state,WAC,G5,3,10,-17.97,-4.12,118,95
2009,San Jose State,san-jose-state,WAC,G5,2,10,-14.63,-1.13,110,72
