year,school,school_canonical_slug,conference,conference_tier,wins,losses,srs,sos,srs_rank,sos_rank
2005,San Diego State,san-diego-state,Mountain West,G5_top,5,7,-1.57,-0.15,68,69
2005,Air Force,air-force,Mountain West,G5_top,4,7,-4.38,-1.65,81,73
2005,Wyoming,wyoming,Mountain West,G5_top,4,7,-4.88,-1.88,83,75
2005,Nevada-Las Vegas,nevada-las-vegas,Mountain West,G5_top,2,9,-14.88,-3.88,105,88
2005,USC,southern-california,Pac-10,P5,12,1,24.57,6.8,2,9
2005,Oregon,oregon,Pac-10,P5,10,2,13.13,3.05,12,43
2005,UCLA,ucla,Pac-10,P5,10,2,11.22,3.81,22,34
2005,California,california,Pac-10,P5,8,4,8.64,-0.03,29,68
2005,Arizona State,arizona-state,Pac-10,P5,7,5,9.63,4.63,26,26
2005,Stanford,stanford,Pac-10,P5,5,6,1.19,6.19,59,13
2005,Oregon State,oregon-state,Pac-10,P5,5,6,-0.87,3.31,66,40
2005,Arizona,arizona,Pac-10,P5,3,8,0.11,5.01,63,22
2005,Washington State,washington-state,Pac-10,P5,4,7,1.6,1.88,54,51
2005,Washington,washington,Pac-10,P5,2,9,-3.11,5.61,75,16
2005,Georgia,georgia,SEC,P5,10,3,13.75,3.36,10,39
2005,Florida,florida,SEC,P5,9,3,12.32,3.82,15,33
2005,South Carolina,south-carolina,SEC,P5,7,5,5.24,3.74,39,35
2005,Tennessee,tennessee,SEC,P5,5,6,4.25,4.8,43,24
2005,Vanderbilt,vanderbilt,SEC,P5,5,6,-0.75,0.71,65,61
2005,Kentucky,kentucky,SEC,P5,3,8,-9.06,2.03,96,48
2005,LSU,louisiana-state,SEC,P5,11,2,14.18,2.48,9,46
2005,Auburn,auburn,SEC,P5,9,3,13.63,1.54,11,54
2005,Alabama,alabama,SEC,P5,10,2,12.89,1.97,14,49
2005,Arkansas,arkansas,SEC,P5,4,7,3.44,3.16,48,42
2005,Mississippi State,mississippi-state,SEC,P5,3,8,-7.03,1.43,91,55
2005,Ole Miss,mississippi,SEC,P5,3,8,-7.48,0.52,94,62
2005,Louisiana,louisiana-lafayette,Sun Belt,G5_top,6,5,-9.19,-10.1,97,116
2005,Arkansas State,arkansas-state,Sun Belt,G5_top,6,6,-12.8,-10.72,104,118
2005,Louisiana-Monroe,louisiana-monroe,Sun Belt,G5_top,5,6,-15.0,-9.73,107,115
2005,Florida International,florida-international,Sun Belt,G5_top,5,6,-14.88,-11.69,106,119
2005,Middle Tennessee State,middle-tennessee-state,Sun Belt,G5_top,4,7,-9.89,-8.44,100,113
2005,Troy,troy,Sun Belt,G5_top,4,7,-16.7,-10.25,111,117
2005,Florida Atlantic,florida-atlantic,Sun Belt,G5_top,2,9,-18.39,-6.85,116,105
2005,North Texas,north-texas,Sun Belt,G5_top,2,9,-18.23,-7.6,115,110
2005,Nevada,nevada,WAC,G5,9,3,-5.21,-8.12,84,112
2005,Boise State,boise-state,WAC,G5,9,4,2.11,-6.36,52,103
2005,Louisiana Tech,louisiana-tech,WAC,G5,7,4,-3.39,-7.3,77,108
2005,Fresno State,fresno-state,WAC,G5,8,5,5.72,-4.82,37,94
2005,Hawaii,hawaii,WAC,G5,5,7,-5.61,-2.86,87,81
2005,San Jose State,san-jose-state,WAC,G5,3,8,-16.61,-8.61,110,114
2005,Utah State,utah-state,WAC,G5,3,8,-17.68,-5.87,114,100
2005,Idaho,idaho,WAC,G5,2,9,-19.37,-7.28,117,107
2005,New Mexico State,new-mexico-state,WAC,G5,0,12,-22.98,-4.15,119,89
