year,school,school_canonical_slug,conference,conference_tier,wins,losses,srs,sos,srs_rank,sos_rank
2022,Oklahoma State,oklahoma-state,Big 12,P5,7,6,5.16,4.47,48,29
2022,Baylor,baylor,Big 12,P5,6,7,6.19,4.96,39,22
2022,Kansas,kansas,Big 12,P5,6,7,6.27,6.58,38,7
2022,Oklahoma,oklahoma,Big 12,P5,6,7,8.52,6.37,26,9
2022,West Virginia,west-virginia,Big 12,P5,5,7,2.9,6.06,62,13
2022,Iowa State,iowa-state,Big 12,P5,4,8,5.71,6.37,44,10
2022,Michigan,michigan,Big Ten,P5,13,1,20.59,2.73,2,48
2022,Ohio State,ohio-state,Big Ten,P5,11,2,19.82,5.2,3,17
2022,Penn State,penn-state,Big Ten,P5,11,2,17.56,4.02,6,33
2022,Maryland,maryland,Big Ten,P5,8,5,6.68,3.06,35,46
2022,Michigan State,michigan-state,Big Ten,P5,5,7,0.98,5.48,67,14
2022,Indiana,indiana,Big Ten,P5,4,8,-3.05,5.03,82,20
2022,Rutgers,rutgers,Big Ten,P5,4,8,-5.09,3.74,93,36
2022,Purdue,purdue,Big Ten,P5,8,6,3.62,4.12,58,31
2022,Minnesota,minnesota,Big Ten,P5,9,4,8.48,-0.21,27,70
2022,Illinois,illinois,Big Ten,P5,8,5,10.01,1.17,22,60
2022,Iowa,iowa,Big Ten,P5,8,5,7.91,2.29,29,51
2022,Wisconsin,wisconsin,Big Ten,P5,7,6,4.37,2.29,52,52
2022,Nebraska,nebraska,Big Ten,P5,4,8,-2.14,2.11,77,55
2022,Northwestern,northwestern,Big Ten,P5,1,11,-7.43,4.74,105,23
2022,Western Kentucky,western-kentucky,Conference USA,G5,9,5,1.01,-5.49,66,115
2022,Middle Tennessee State,middle-tennessee-state,Conference USA,G5,8,5,-5.82,-6.97,99,125
2022,Florida Atlantic,florida-atlantic,Conference USA,G5,5,7,-6.44,-5.86,101,118
2022,Florida International,florida-international,Conference USA,G5,4,8,-17.44,-7.44,130,128
2022,Charlotte,charlotte,Conference USA,G5,3,9,-16.23,-5.81,129,117
2022,UTSA,texas-san-antonio,Conference USA,G5,11,3,5.36,-3.78,47,90
2022,North Texas,north-texas,Conference USA,G5,7,7,-2.71,-4.21,80,95
2022,UAB,alabama-birmingham,Conference USA,G5,7,6,-0.98,-5.13,73,109
2022,UTEP,texas-el-paso,Conference USA,G5,5,7,-9.15,-6.48,112,123
2022,Rice,rice,Conference USA,G5,5,8,-9.45,-3.75,113,89
2022,Louisiana Tech,louisiana-tech,Conference USA,G5,3,9,-12.66,-4.5,123,101
2022,Notre Dame,notre-dame,FBS Independents,P5,9,4,10.8,3.8,20,35
2022,Liberty,liberty,FBS Independents,P5,8,5,-2.15,-5.3,78,112
2022,New Mexico State,new-mexico-state,FBS Independents,P5,7,6,-8.33,-9.56,110,131
2022,Connecticut,connecticut,FBS Independents,P5,6,7,-5.78,-3.09,98,85
2022,Massachusetts,massachusetts,FBS Independents,P5,1,11,-19.26,-4.34,131,97
2022,BYU,brigham-young,FBS Independents,P5,8,5,1.98,-0.1,65,69
2022,Army,army,FBS Independents,P5,6,6,-0.62,-4.62,72,103
2022,Ohio,ohio,Mid-American,G5,10,4,-0.34,-5.91,69,120
2022,Buffalo,buffalo,Mid-American,G5,7,6,-5.74,-7.28,97,126
2022,Bowling Green,bowling-green-state,Mid-American,G5,6,7,-10.99,-4.6,119,102
2022,Miami (OH),miami-oh,Mid-American,G5,6,7,-8.32,-6.32,109,121
2022,Kent State,kent-state,Mid-American,G5,5,7,-5.38,-2.22,94,80
2022,Akron,akron,Mid-American,G5,2,10,-13.49,-5.16,124,110
2022,Toledo,toledo,Mid-American,G5,9,5,-0.4,-6.75,70,124
2022,Eastern Michigan,eastern-michigan,Mid-American,G5,9,4,-6.78,-8.78,103,130
2022,Western Michigan,western-michigan,Mid-American,G5,5,7,-11.72,-5.88,120,119
2022,Ball State,ball-state,Mid-American,G5,5,7,-7.58,-5.5,106,116
2022,Central Michigan,central-michigan,Mid-American,G5,4,8,-10.66,-5.16,117,111
2022,Northern Illinois,northern-illinois,Mid-American,G5,3,9,-11.86,-6.44,121,122
2022,Boise State,boise-state,Mountain West,G5_top,10,4,3.54,-4.82,60,107
2022,Air Force,air-force,Mountain West,G5_top,10,3,4.13,-7.41,54,127
2022,Wyoming,wyoming,Mountain West,G5_top,7,6,-5.59,-4.43,95,99
2022,Utah State,utah-state,Mountain West,G5_top,6,7,-9.52,-4.06,114,94
2022,Colorado State,colorado-state,Mountain West,G5_top,3,9,-14.63,-4.8,126,106
2022,New Mexico,new-mexico,Mountain West,G5_top,2,10,-16.09,-4.26,128,96
2022,Fresno State,fresno-state,Mountain West,G5_top,10,4,4.48,-3.94,50,92
2022,San Jose State,san-jose-state,Mountain West,G5_top,7,5,-3.92,-8.26,88,129
2022,San Diego State,san-diego-state,Mountain West,G5_top,7,6,-3.36,-4.36,85,98
2022,Nevada-Las Vegas,nevada-las-vegas,Mountain West,G5_top,5,7,-7.4,-5.48,104,114
2022,Hawaii,hawaii,Mountain West,G5_top,3,10,-14.31,-4.77,125,105
2022,Nevada,nevada,Mountain West,G5_top,2,10,-15.62,-5.04,127,108
2022,Utah,utah,Pac-12,P5,10,4,14.8,3.09,10,45
2022,USC,southern-california,Pac-12,P5,11,3,12.13,3.49,16,39
2022,Washington,washington,Pac-12,P5,11,2,11.56,0.64,18,67
2022,Oregon,oregon,Pac-12,P5,10,3,13.44,3.67,13,37
2022,Oregon State,oregon-state,Pac-12,P5,10,3,12.64,2.33,15,50
2022,UCLA,ucla,Pac-12,P5,9,4,8.88,0.73,25,65
2022,Washington State,washington-state,Pac-12,P5,7,6,3.55,2.24,59,53
2022,Arizona,arizona,Pac-12,P5,5,7,-1.58,3.01,76,47
2022,California,california,Pac-12,P5,4,8,-1.08,2.5,74,49
2022,Arizona State,arizona-state,Pac-12,P5,3,9,-5.06,2.2,92,54
2022,Stanford,stanford,Pac-12,P5,3,9,-3.41,5.43,86,15
2022,Colorado,colorado,Pac-12,P5,1,11,-12.08,7.92,122,3
2022,Georgia,georgia,SEC,P5,15,0,25.48,6.28,1,11
2022,Tennessee,tennessee,SEC,P5,11,2,17.9,4.98,5,21
2022,South Carolina,south-carolina,SEC,P5,8,5,7.71,4.17,31,30
2022,Kentucky,kentucky,SEC,P5,7,6,6.05,4.74,40,24
2022,Florida,florida,SEC,P5,6,7,6.92,7.0,33,6
2022,Missouri,missouri,SEC,P5,6,7,4.95,4.49,49,28
2022,Vanderbilt,vanderbilt,SEC,P5,5,7,-1.14,5.11,75,18
2022,Alabama,alabama,SEC,P5,11,2,19.66,4.58,4,26
2022,LSU,louisiana-state,SEC,P5,10,4,13.29,6.14,14,12
2022,Mississippi State,mississippi-state,SEC,P5,9,4,11.84,5.3,17,16
2022,Ole Miss,mississippi,SEC,P5,8,5,8.36,4.05,28,32
2022,Arkansas,arkansas,SEC,P5,7,6,5.95,5.1,41,19
2022,Auburn,auburn,SEC,P5,5,7,3.9,7.4,55,5
2022,Texas A&M,texas-am,SEC,P5,5,7,3.21,3.13,61,44
2022,James Madison,james-madison,Sun Belt,G5_top,8,3,5.37,-4.73,46,104
2022,Coastal Carolina,coastal-carolina,Sun Belt,G5_top,9,4,-3.12,-2.66,83,84
2022,Marshall,marshall,Sun Belt,G5_top,9,4,2.36,-3.95,64,93
2022,Appalachian State,appalachian-state,Sun Belt,G5_top,6,6,0.63,-3.71,68,88
2022,Georgia Southern,georgia-southern,Sun Belt,G5_top,6,7,-4.07,-3.14,89,86
2022,Georgia State,georgia-state,Sun Belt,G5_top,4,8,-4.71,-1.88,91,79
2022,Old Dominion,old-dominion,Sun Belt,G5_top,3,9,-8.35,-1.85,111,78
2022,Troy,troy,Sun Belt,G5_top,12,2,6.42,-2.51,36,82
2022,South Alabama,south-alabama,Sun Belt,G5_top,10,3,2.46,-5.46,63,113
2022,Southern Mississippi,southern-mississippi,Sun Belt,G5_top,7,6,-3.89,-3.81,87,91
2022,Louisiana,louisiana-lafayette,Sun Belt,G5_top,6,7,-0.5,-3.19,71,87
2022,Louisiana-Monroe,louisiana-monroe,Sun Belt,G5_top,4,8,-7.81,-0.64,108,71
2022,Texas State,texas-state,Sun Belt,G5_top,4,8,-10.04,-4.46,115,100
2022,Arkansas State,arkansas-state,Sun Belt,G5_top,3,9,-10.77,-2.52,118,83
