year,school,school_canonical_slug,conference,conference_tier,wins,losses,srs,sos,srs_rank,sos_rank
2008,Rutgers,rutgers,Big East,P5,8,5,6.35,-0.26,34,63
2008,Connecticut,connecticut,Big East,P5,8,5,4.67,0.75,42,57
2008,South Florida,south-florida,Big East,P5,8,5,4.45,-0.62,44,68
2008,Louisville,louisville,Big East,P5,5,7,-3.83,-0.33,79,64
2008,Syracuse,syracuse,Big East,P5,3,9,-9.0,2.84,102,37
2008,Penn State,penn-state,Big Ten,P5,11,2,17.82,1.97,5,45
2008,Ohio State,ohio-state,Big Ten,P5,10,3,13.94,3.87,8,17
2008,Michigan State,michigan-state,Big Ten,P5,9,4,7.92,3.15,26,29
2008,Iowa,iowa,Big Ten,P5,9,4,11.11,0.57,17,58
2008,Northwestern,northwestern,Big Ten,P5,9,4,4.82,-0.11,41,61
2008,Minnesota,minnesota,Big Ten,P5,7,6,0.01,0.09,64,60
2008,Wisconsin,wisconsin,Big Ten,P5,7,6,1.82,1.13,55,53
2008,Illinois,illinois,Big Ten,P5,5,7,2.96,2.04,50,44
2008,Purdue,purdue,Big Ten,P5,4,8,-0.54,3.04,69,31
2008,Michigan,michigan,Big Ten,P5,3,9,-4.66,3.0,84,33
2008,Indiana,indiana,Big Ten,P5,3,9,-8.73,1.44,100,50
2008,East Carolina,east-carolina,Conference USA,G5,9,5,1.58,-1.49,58,76
2008,Southern Mississippi,southern-mississippi,Conference USA,G5,7,6,0.46,-3.24,63,86
2008,Memphis,memphis,Conference USA,G5,6,7,-5.62,-4.77,89,106
2008,Marshall,marshall,Conference USA,G5,4,8,-7.66,-1.0,96,71
2008,UAB,alabama-birmingham,Conference USA,G5,4,8,-9.78,-3.61,104,91
2008,UCF,central-florida,Conference USA,G5,4,8,-8.39,-2.98,98,84
2008,Tulsa,tulsa,Conference USA,G5,11,3,7.06,-6.58,30,119
2008,Rice,rice,Conference USA,G5,10,3,3.92,-3.55,45,89
2008,Houston,houston,Conference USA,G5,8,5,2.21,-3.4,54,87
2008,UTEP,texas-el-paso,Conference USA,G5,5,7,-4.95,-1.45,85,75
2008,Tulane,tulane,Conference USA,G5,2,10,-15.77,-1.77,117,77
2008,SMU,southern-methodist,Conference USA,G5,1,11,-14.5,-0.58,115,67
2008,Western Kentucky,western-kentucky,FBS Independents,P5,2,10,-13.78,-4.44,112,102
2008,Navy,navy,FBS Independents,P5,8,5,3.53,-0.78,47,69
2008,Notre Dame,notre-dame,FBS Independents,P5,7,6,2.99,0.91,48,55
2008,Army,army,FBS Independents,P5,3,9,-12.69,-4.27,111,101
2008,Buffalo,buffalo,Mid-American,G5,8,6,-0.41,-2.7,68,82
2008,Bowling Green,bowling-green-state,Mid-American,G5,6,6,-2.0,-5.25,72,112
2008,Temple,temple,Mid-American,G5,5,7,-3.38,-4.05,75,96
2008,Akron,akron,Mid-American,G5,5,7,-6.87,-4.95,93,109
2008,Kent State,kent-state,Mid-American,G5,4,8,-11.1,-5.02,106,111
2008,Ohio,ohio,Mid-American,G5,4,8,-8.8,-4.64,101,105
2008,Miami (OH),miami-oh,Mid-American,G5,2,10,-17.24,-3.91,118,94
2008,Ball State,ball-state,Mid-American,G5,12,2,6.26,-7.03,35,120
2008,Western Michigan,western-michigan,Mid-American,G5,9,4,-0.87,-4.49,70,104
2008,Central Michigan,central-michigan,Mid-American,G5,8,5,-2.75,-4.44,74,103
2008,Northern Illinois,northern-illinois,Mid-American,G5,6,7,-2.73,-5.43,73,114
2008,Eastern Michigan,eastern-michigan,Mid-American,G5,3,9,-13.89,-3.73,114,92
2008,Toledo,toledo,Mid-American,G5,3,9,-12.22,-3.81,110,93
2008,Utah,utah,Mountain West,G5_top,13,0,13.79,-2.06,9,80
2008,Texas Christian,texas-christian,Mountain West,G5_top,11,2,13.47,-1.23,10,74
2008,BYU,brigham-young,Mountain West,G5_top,10,3,4.96,-3.58,39,90
2008,Air Force,air-force,Mountain West,G5_top,8,5,2.55,-2.53,52,81
2008,Colorado State,colorado-state,Mountain West,G5_top,7,6,-3.96,-1.04,80,72
2008,Nevada-Las Vegas,nevada-las-vegas,Mountain West,G5_top,5,7,-7.41,-1.08,95,73
2008,New Mexico,new-mexico,Mountain West,G5_top,4,8,-4.18,-0.35,83,66
2008,Wyoming,wyoming,Mountain West,G5_top,4,8,-11.44,-1.94,107,78
2008,San Diego State,san-diego-state,Mountain West,G5_top,2,10,-14.97,-2.89,116,83
2008,USC,southern-california,Pac-10,P5,12,1,22.24,3.86,4,18
2008,Oregon,oregon,Pac-10,P5,10,3,12.39,3.08,14,30
2008,Oregon State,oregon-state,Pac-10,P5,9,4,10.26,4.8,21,7
2008,California,california,Pac-10,P5,9,4,10.43,2.89,20,35
2008,Arizona,arizona,Pac-10,P5,8,5,9.21,-0.33,23,65
2008,Arizona State,arizona-state,Pac-10,P5,5,7,1.62,1.7,57,49
2008,Stanford,stanford,Pac-10,P5,5,7,-0.04,3.79,65,19
2008,UCLA,ucla,Pac-10,P5,4,8,-3.98,3.61,81,23
2008,Washington State,washington-state,Pac-10,P5,2,11,-13.82,3.33,113,25
2008,Washington,washington,Pac-10,P5,0,12,-12.08,6.75,109,1
2008,Florida,florida,SEC,P5,13,1,25.37,5.59,1,5
2008,Georgia,georgia,SEC,P5,10,3,11.6,4.52,16,11
2008,South Carolina,south-carolina,SEC,P5,7,6,5.21,4.28,38,13
2008,Vanderbilt,vanderbilt,SEC,P5,7,6,4.48,4.32,43,12
2008,Tennessee,tennessee,SEC,P5,5,7,1.64,2.89,56,36
2008,Kentucky,kentucky,SEC,P5,7,6,3.55,1.24,46,52
2008,Alabama,alabama,SEC,P5,12,2,16.15,2.93,6,34
2008,Ole Miss,mississippi,SEC,P5,9,4,12.11,3.18,15,27
2008,LSU,louisiana-state,SEC,P5,8,5,5.91,1.37,37,51
2008,Arkansas,arkansas,SEC,P5,5,7,-0.36,5.56,66,6
2008,Auburn,auburn,SEC,P5,5,7,1.26,2.1,61,43
2008,Mississippi State,mississippi-state,SEC,P5,4,8,-5.0,1.75,86,46
2008,Troy,troy,Sun Belt,G5_top,8,5,1.06,-4.94,62,108
2008,Louisiana,louisiana-lafayette,Sun Belt,G5_top,6,6,-5.57,-6.24,88,117
2008,Florida Atlantic,florida-atlantic,Sun Belt,G5_top,7,6,-5.7,-4.08,90,98
2008,Arkansas State,arkansas-state,Sun Belt,G5_top,6,6,-6.24,-5.91,91,115
2008,Florida International,florida-international,Sun Belt,G5_top,5,7,-6.58,-4.92,92,107
2008,Middle Tennessee State,middle-tennessee-state,Sun Belt,G5_top,5,7,-8.58,-5.99,99,116
2008,Louisiana-Monroe,louisiana-monroe,Sun Belt,G5_top,4,8,-10.58,-6.24,105,118
2008,North Texas,north-texas,Sun Belt,G5_top,1,11,-22.21,-3.54,120,88
2008,Boise State,boise-state,WAC,G5,12,1,12.83,-3.94,13,95
2008,Louisiana Tech,louisiana-tech,WAC,G5,8,5,-3.56,-5.41,78,113
2008,Nevada,nevada,WAC,G5,7,6,2.25,-3.14,53,85
2008,Hawaii,hawaii,WAC,G5,7,7,-4.06,-1.99,82,79
2008,Fresno State,fresno-state,WAC,G5,7,6,-3.53,-4.06,77,97
2008,San Jose State,san-jose-state,WAC,G5,6,6,-7.22,-4.97,94,110
2008,Utah State,utah-state,WAC,G5,3,9,-9.2,-0.95,103,70
2008,New Mexico State,new-mexico-state,WAC,G5,3,9,-11.99,-4.08,108,99
2008,Idaho,idaho,WAC,G5,2,10,-19.87,-4.12,119,100
