year,school,school_canonical_slug,conference,conference_tier,wins,losses,srs,sos,srs_rank,sos_rank
2020,West Virginia,west-virginia,Big 12,P5,6,4,5.97,1.07,35,54
2020,Kansas State,kansas-state,Big 12,P5,4,6,-0.01,4.5,67,32
2020,Texas Tech,texas-tech,Big 12,P5,4,6,-1.67,3.53,80,41
2020,Baylor,baylor,Big 12,P5,2,7,0.48,5.81,59,24
2020,Kansas,kansas,Big 12,P5,0,9,-13.53,7.25,112,19
2020,Ohio State,ohio-state,Big Ten,P5,7,1,21.37,8.99,2,7
2020,Indiana,indiana,Big Ten,P5,6,2,13.71,4.46,14,33
2020,Penn State,penn-state,Big Ten,P5,4,5,4.22,3.99,42,36
2020,Maryland,maryland,Big Ten,P5,2,3,0.49,5.29,58,28
2020,Michigan,michigan,Big Ten,P5,2,4,-1.25,3.25,75,42
2020,Rutgers,rutgers,Big Ten,P5,3,6,-2.38,3.18,83,43
2020,Michigan State,michigan-state,Big Ten,P5,2,5,-2.93,8.79,85,10
2020,Northwestern,northwestern,Big Ten,P5,7,2,12.55,4.88,15,31
2020,Iowa,iowa,Big Ten,P5,6,2,13.77,1.77,13,47
2020,Wisconsin,wisconsin,Big Ten,P5,4,3,8.62,4.33,24,35
2020,Minnesota,minnesota,Big Ten,P5,3,4,-1.32,2.1,77,45
2020,Nebraska,nebraska,Big Ten,P5,3,5,0.14,5.14,64,29
2020,Purdue,purdue,Big Ten,P5,2,4,-0.18,2.66,70,44
2020,Illinois,illinois,Big Ten,P5,2,6,-6.39,4.36,92,34
2020,Western Kentucky,western-kentucky,Conference USA,G5,5,7,-11.15,-6.07,106,110
2020,Marshall,marshall,Conference USA,G5,7,3,3.3,-6.6,46,114
2020,Florida Atlantic,florida-atlantic,Conference USA,G5,5,4,-7.91,-10.02,97,123
2020,Charlotte,charlotte,Conference USA,G5,2,4,-14.41,-9.41,117,122
2020,Middle Tennessee State,middle-tennessee-state,Conference USA,G5,3,6,-15.36,-6.25,120,113
2020,Florida International,florida-international,Conference USA,G5,0,5,-22.18,-10.38,125,124
2020,Old Dominion,old-dominion,Conference USA,G5,0,0,,,,
2020,UAB,alabama-birmingham,Conference USA,G5,6,3,1.28,-4.28,53,100
2020,UTSA,texas-san-antonio,Conference USA,G5,7,5,-3.8,-6.71,88,115
2020,Louisiana Tech,louisiana-tech,Conference USA,G5,5,5,-8.34,-4.24,98,99
2020,North Texas,north-texas,Conference USA,G5,4,6,-14.8,-8.9,118,121
2020,Rice,rice,Conference USA,G5,2,3,-3.97,-7.97,89,120
2020,Southern Mississippi,southern-mississippi,Conference USA,G5,3,7,-14.39,-7.79,116,118
2020,UTEP,texas-el-paso,Conference USA,G5,3,5,-15.29,-11.41,119,125
2020,Liberty,liberty,FBS Independents,P5,10,1,1.6,-12.22,49,127
2020,New Mexico State,new-mexico-state,FBS Independents,P5,1,1,-27.68,-19.18,128,128
2020,Massachusetts,massachusetts,FBS Independents,P5,0,4,-24.68,-1.18,127,66
2020,BYU,brigham-young,FBS Independents,P5,11,1,14.7,-3.89,11,96
2020,Army,army,FBS Independents,P5,9,3,0.67,-7.59,56,117
2020,Connecticut,connecticut,FBS Independents,P5,0,0,,,,
2020,Buffalo,buffalo,Mid-American,G5,6,1,17.73,1.73,5,48
2020,Kent State,kent-state,Mid-American,G5,3,1,7.02,-0.74,31,63
2020,Miami (OH),miami-oh,Mid-American,G5,2,1,11.41,9.08,18,6
2020,Ohio,ohio,Mid-American,G5,2,1,4.28,-6.06,41,109
2020,Akron,akron,Mid-American,G5,1,5,-8.82,5.52,99,26
2020,Bowling Green,bowling-green-state,Mid-American,G5,0,5,-17.51,6.49,121,21
2020,Ball State,ball-state,Mid-American,G5,7,1,18.41,8.91,4,8
2020,Toledo,toledo,Mid-American,G5,4,2,12.44,3.94,16,37
2020,Western Michigan,western-michigan,Mid-American,G5,4,2,10.39,5.72,22,25
2020,Central Michigan,central-michigan,Mid-American,G5,3,3,8.26,8.26,25,13
2020,Eastern Michigan,eastern-michigan,Mid-American,G5,2,4,5.8,9.13,37,5
2020,Northern Illinois,northern-illinois,Mid-American,G5,0,6,-1.53,12.14,78,1
2020,Boise State,boise-state,Mountain West,G5_top,5,2,3.41,-3.02,45,90
2020,Air Force,air-force,Mountain West,G5_top,3,3,0.85,-4.99,54,105
2020,Wyoming,wyoming,Mountain West,G5_top,2,4,-5.27,-7.94,91,119
2020,New Mexico,new-mexico,Mountain West,G5_top,2,5,-11.71,-4.28,109,101
2020,Colorado State,colorado-state,Mountain West,G5_top,1,3,-14.31,-2.56,114,83
2020,Utah State,utah-state,Mountain West,G5_top,1,5,-19.38,-2.55,123,82
2020,San Jose State,san-jose-state,Mountain West,G5_top,7,1,7.05,-1.71,29,74
2020,Nevada,nevada,Mountain West,G5_top,7,2,0.45,-7.1,60,116
2020,San Diego State,san-diego-state,Mountain West,G5_top,4,4,0.43,-4.82,61,104
2020,Hawaii,hawaii,Mountain West,G5_top,5,4,-4.98,-4.2,90,98
2020,Fresno State,fresno-state,Mountain West,G5_top,3,3,-8.9,-11.74,101,126
2020,Nevada-Las Vegas,nevada-las-vegas,Mountain West,G5_top,0,6,-20.68,-1.84,124,77
2020,Oregon,oregon,Pac-12,P5,4,3,0.81,-1.77,55,75
2020,Washington,washington,Pac-12,P5,3,1,0.11,-5.89,65,107
2020,Stanford,stanford,Pac-12,P5,4,2,-3.0,-3.0,86,89
2020,Oregon State,oregon-state,Pac-12,P5,2,5,-7.27,-2.98,94,88
2020,California,california,Pac-12,P5,1,3,-10.11,-2.36,105,81
2020,Washington State,washington-state,Pac-12,P5,1,3,-11.34,-0.09,107,60
2020,USC,southern-california,Pac-12,P5,5,1,5.32,-3.68,39,92
2020,Colorado,colorado,Pac-12,P5,4,2,-1.66,-0.66,79,62
2020,Utah,utah,Pac-12,P5,3,2,0.67,-2.93,57,86
2020,Arizona State,arizona-state,Pac-12,P5,2,2,1.75,-4.0,48,97
2020,UCLA,ucla,Pac-12,P5,3,4,-0.11,-2.97,69,87
2020,Arizona,arizona,Pac-12,P5,0,5,-14.08,1.12,113,52
2020,Florida,florida,SEC,P5,8,4,16.85,8.02,7,14
2020,Georgia,georgia,SEC,P5,8,2,19.33,8.53,3,12
2020,Missouri,missouri,SEC,P5,5,5,1.92,7.32,47,18
2020,Kentucky,kentucky,SEC,P5,5,6,6.12,6.94,34,20
2020,Tennessee,tennessee,SEC,P5,3,7,1.49,8.89,52,9
2020,South Carolina,south-carolina,SEC,P5,2,8,-3.38,7.42,87,17
2020,Vanderbilt,vanderbilt,SEC,P5,0,9,-11.61,6.39,108,23
2020,Alabama,alabama,SEC,P5,13,0,30.26,9.72,1,3
2020,Texas A&M,texas-am,SEC,P5,9,1,16.24,6.44,9,22
2020,Auburn,auburn,SEC,P5,6,5,9.61,9.52,23,4
2020,LSU,louisiana-state,SEC,P5,5,5,6.64,7.54,32,16
2020,Ole Miss,mississippi,SEC,P5,5,5,8.07,7.57,26,15
2020,Mississippi State,mississippi-state,SEC,P5,4,7,3.94,8.67,44,11
2020,Arkansas,arkansas,SEC,P5,3,7,3.99,11.39,43,2
2020,Coastal Carolina,coastal-carolina,Sun Belt,G5_top,11,1,10.9,-2.86,20,84
2020,Appalachian State,appalachian-state,Sun Belt,G5_top,9,3,5.47,-5.95,38,108
2020,Georgia Southern,georgia-southern,Sun Belt,G5_top,8,5,-1.8,-6.18,81,112
2020,Georgia State,georgia-state,Sun Belt,G5_top,6,4,0.34,-3.86,63,95
2020,Troy,troy,Sun Belt,G5_top,5,6,-2.24,-4.33,82,103
2020,Louisiana,louisiana-lafayette,Sun Belt,G5_top,10,1,7.75,-2.25,27,80
2020,South Alabama,south-alabama,Sun Belt,G5_top,4,7,-9.83,-3.64,102,91
2020,Arkansas State,arkansas-state,Sun Belt,G5_top,4,7,-7.86,-3.77,96,93
2020,Texas State,texas-state,Sun Belt,G5_top,2,10,-9.93,-0.84,103,64
2020,Louisiana-Monroe,louisiana-monroe,Sun Belt,G5_top,0,10,-23.67,-2.87,126,85
