year,school,school_canonical_slug,conference,conference_tier,wins,losses,srs,sos,srs_rank,sos_rank
2013,Colorado,colorado,Pac-12,P5,4,8,-1.99,6.18,75,16
2013,Missouri,missouri,SEC,P5,12,2,19.97,6.4,4,13
2013,South Carolina,south-carolina,SEC,P5,11,2,16.06,6.29,11,14
2013,Georgia,georgia,SEC,P5,8,5,12.82,7.59,21,7
2013,Vanderbilt,vanderbilt,SEC,P5,9,4,8.01,2.47,30,45
2013,Florida,florida,SEC,P5,4,8,4.67,7.17,49,8
2013,Tennessee,tennessee,SEC,P5,5,7,4.29,8.37,52,5
2013,Kentucky,kentucky,SEC,P5,2,10,-3.51,5.41,81,20
2013,Auburn,auburn,SEC,P5,12,2,18.8,7.88,6,6
2013,Alabama,alabama,SEC,P5,11,2,20.06,3.76,3,35
2013,LSU,louisiana-state,SEC,P5,10,3,14.59,4.28,16,30
2013,Texas A&M,texas-am,SEC,P5,9,4,13.38,5.07,19,23
2013,Ole Miss,mississippi,SEC,P5,8,5,10.42,5.89,23,18
2013,Mississippi State,mississippi-state,SEC,P5,7,6,7.72,6.95,32,9
2013,Arkansas,arkansas,SEC,P5,3,9,-1.32,5.18,72,21
2013,Louisiana,louisiana-lafayette,Sun Belt,G5_top,9,4,-2.01,-6.63,76,113
2013,Arkansas State,arkansas-state,Sun Belt,G5_top,8,5,-1.86,-3.71,74,85
2013,Western Kentucky,western-kentucky,Sun Belt,G5_top,8,4,-0.52,-5.94,71,111
2013,Louisiana-Monroe,louisiana-monroe,Sun Belt,G5_top,6,6,-6.81,-2.56,95,74
2013,South Alabama,south-alabama,Sun Belt,G5_top,6,6,-2.44,-5.52,77,105
2013,Troy,troy,Sun Belt,G5_top,6,6,-5.33,-4.08,91,91
2013,Texas State,texas-state,Sun Belt,G5_top,6,6,-10.53,-8.2,104,120
2013,Georgia State,georgia-state,Sun Belt,G5_top,0,12,-20.2,-4.78,120,100
