year,school,school_canonical_slug,conference,conference_tier,wins,losses,srs,sos,srs_rank,sos_rank
2017,Charlotte,charlotte,Conference USA,G5,1,11,-20.25,-6.0,129,109
2017,North Texas,north-texas,Conference USA,G5,9,5,-3.6,-4.1,88,91
2017,Southern Mississippi,southern-mississippi,Conference USA,G5,8,5,-5.49,-8.18,93,122
2017,UAB,alabama-birmingham,Conference USA,G5,8,5,-8.08,-10.62,103,130
2017,Louisiana Tech,louisiana-tech,Conference USA,G5,7,6,-2.44,-5.98,82,108
2017,UTSA,texas-san-antonio,Conference USA,G5,6,5,-5.78,-10.33,94,129
2017,Rice,rice,Conference USA,G5,1,11,-18.37,-4.29,125,92
2017,UTEP,texas-el-paso,Conference USA,G5,0,12,-23.75,-3.67,130,88
2017,Massachusetts,massachusetts,FBS Independents,P5,4,8,-9.36,-7.03,106,117
2017,Army,army,FBS Independents,P5,10,3,3.69,-3.0,51,87
2017,Notre Dame,notre-dame,FBS Independents,P5,10,3,19.41,8.94,7,2
2017,BYU,brigham-young,FBS Independents,P5,4,9,-8.06,-1.37,102,78
2017,Akron,akron,Mid-American,G5,7,7,-4.82,-1.96,91,82
2017,Ohio,ohio,Mid-American,G5,9,4,1.99,-6.78,59,115
2017,Buffalo,buffalo,Mid-American,G5,6,6,-2.92,-5.34,86,102
2017,Miami (OH),miami-oh,Mid-American,G5,5,7,-6.04,-6.21,95,110
2017,Bowling Green,bowling-green-state,Mid-American,G5,2,10,-13.11,-2.36,117,85
2017,Kent State,kent-state,Mid-American,G5,2,10,-17.66,-1.75,124,81
2017,Toledo,toledo,Mid-American,G5,11,3,3.82,-5.04,49,101
2017,Central Michigan,central-michigan,Mid-American,G5,8,5,-5.03,-4.8,92,98
2017,Northern Illinois,northern-illinois,Mid-American,G5,8,5,0.91,-4.32,65,93
2017,Western Michigan,western-michigan,Mid-American,G5,6,6,-2.87,-4.37,85,94
2017,Eastern Michigan,eastern-michigan,Mid-American,G5,5,7,-4.09,-4.76,89,96
2017,Ball State,ball-state,Mid-American,G5,2,10,-19.27,-5.52,127,105
2017,Boise State,boise-state,Mountain West,G5_top,11,3,8.67,-0.48,30,69
2017,Wyoming,wyoming,Mountain West,G5_top,8,5,0.04,-4.65,70,95
2017,Colorado State,colorado-state,Mountain West,G5_top,7,6,-0.87,-4.95,74,100
2017,Utah State,utah-state,Mountain West,G5_top,6,7,-2.18,-3.72,78,89
2017,Air Force,air-force,Mountain West,G5_top,5,7,-4.77,-1.02,90,77
2017,New Mexico,new-mexico,Mountain West,G5_top,3,9,-10.38,-2.38,108,86
2017,Fresno State,fresno-state,Mountain West,G5_top,10,4,4.47,-1.68,47,80
2017,San Diego State,san-diego-state,Mountain West,G5_top,10,3,5.05,-3.87,43,90
2017,Nevada-Las Vegas,nevada-las-vegas,Mountain West,G5_top,5,7,-7.92,-5.42,101,104
2017,Nevada,nevada,Mountain West,G5_top,3,9,-9.25,-2.0,105,83
2017,Hawaii,hawaii,Mountain West,G5_top,3,9,-13.76,-5.34,119,103
2017,San Jose State,san-jose-state,Mountain West,G5_top,2,11,-18.4,-2.32,126,84
2017,Washington,washington,Pac-12,P5,10,3,16.22,1.61,11,60
2017,Stanford,stanford,Pac-12,P5,9,5,10.84,4.92,24,28
2017,Washington State,washington-state,Pac-12,P5,9,4,6.62,2.39,38,56
2017,Oregon,oregon,Pac-12,P5,7,6,4.66,1.89,46,58
2017,California,california,Pac-12,P5,5,7,-0.16,1.76,72,59
2017,Oregon State,oregon-state,Pac-12,P5,1,11,-13.57,3.27,118,48
2017,USC,southern-california,Pac-12,P5,11,3,12.37,5.09,18,27
2017,Arizona State,arizona-state,Pac-12,P5,7,6,3.8,3.72,50,45
2017,Arizona,arizona,Pac-12,P5,7,6,3.17,-0.98,55,76
2017,UCLA,ucla,Pac-12,P5,6,7,0.64,4.41,68,31
2017,Utah,utah,Pac-12,P5,7,6,5.07,1.22,42,63
2017,Colorado,colorado,Pac-12,P5,5,7,-2.61,-0.36,84,68
2017,Georgia,georgia,SEC,P5,13,2,22.47,7.01,2,8
2017,South Carolina,south-carolina,SEC,P5,9,4,7.77,3.85,35,42
2017,Kentucky,kentucky,SEC,P5,7,6,1.3,2.92,62,53
2017,Missouri,missouri,SEC,P5,7,6,4.28,1.44,48,61
2017,Florida,florida,SEC,P5,4,7,0.83,5.37,66,24
2017,Vanderbilt,vanderbilt,SEC,P5,5,7,-2.11,2.3,77,57
2017,Tennessee,tennessee,SEC,P5,4,8,-3.18,3.41,87,47
2017,Alabama,alabama,SEC,P5,13,1,21.25,5.46,5,22
2017,Auburn,auburn,SEC,P5,10,4,17.95,6.38,9,11
2017,LSU,louisiana-state,SEC,P5,9,4,11.77,3.93,21,38
2017,Mississippi State,mississippi-state,SEC,P5,9,4,11.85,3.85,20,43
2017,Texas A&M,texas-am,SEC,P5,7,6,3.36,3.05,54,51
2017,Ole Miss,mississippi,SEC,P5,6,6,2.78,1.44,57,62
2017,Arkansas,arkansas,SEC,P5,4,8,-2.45,4.3,83,32
2017,Appalachian State,appalachian-state,Sun Belt,G5_top,9,4,0.59,-7.72,69,119
2017,Coastal Carolina,coastal-carolina,Sun Belt,G5_top,3,9,-17.2,-8.78,123,125
2017,Georgia Southern,georgia-southern,Sun Belt,G5_top,2,10,-16.83,-5.58,122,107
2017,Troy,troy,Sun Belt,G5_top,11,2,3.59,-8.03,52,121
2017,Arkansas State,arkansas-state,Sun Belt,G5_top,7,5,-2.42,-9.92,81,128
2017,Georgia State,georgia-state,Sun Belt,G5_top,7,5,-10.66,-9.25,109,126
2017,New Mexico State,new-mexico-state,Sun Belt,G5_top,7,6,-8.69,-8.3,104,123
2017,Louisiana,louisiana-lafayette,Sun Belt,G5_top,5,7,-15.51,-8.35,121,124
2017,Louisiana-Monroe,louisiana-monroe,Sun Belt,G5_top,4,8,-10.88,-4.88,110,99
2017,Idaho,idaho,Sun Belt,G5_top,4,8,-11.35,-7.94,112,120
2017,South Alabama,south-alabama,Sun Belt,G5_top,4,8,-11.71,-6.46,113,113
2017,Texas State,texas-state,Sun Belt,G5_top,2,10,-19.31,-7.31,128,118
